[2025-04-28 15:41:30] pid936313 Launching 900 tasks with 32 worker processes…
[2025-04-28 15:41:32] pid936313 ➀   1/900 finished (dec α=0.01, n=1)
[2025-04-28 15:51:24] pid936313 ➀  99/900 finished (dec α=0.1, n=29)
[2025-04-28 15:51:28] pid936313 ➀ 100/900 finished (dec α=0.01, n=67)
[2025-04-28 15:51:29] pid936313 ➀ 101/900 finished (dec α=0.1, n=30)
[2025-04-28 15:51:29] pid936313 ➀ 102/900 finished (dec α=0.1, n=31)
[2025-04-28 15:51:34] pid936313 ➀ 103/900 finished (dec α=0.1, n=32)
[2025-04-28 15:51:37] pid936313 ➀ 104/900 finished (dec α=0.1, n=34)
[2025-04-28 15:51:38] pid936313 ➀ 105/900 finished (dec α=0.1, n=33)
[2025-04-28 15:51:46] pid936313 ➀ 106/900 finished (dec α=0.1, n=36)
[2025-04-28 15:51:46] pid936313 ➀ 107/900 finished (dec α=0.1, n=35)
[2025-04-28 15:51:51] pid936313 ➀ 108/900 finished (dec α=0.1, n=37)
[2025-04-28 15:51:59] pid936313 ➀ 109/900 finished (dec α=0.1, n=39)
[2025-04-28 15:52:04] pid936313 ➀ 110/900 finished (dec α=0.1, n=38)
[2025-04-28 15:52:11] pid936313 ➀ 111/900 finished (dec α=0.1, n=40)
[2025-04-28 15:52:19] pid936313 ➀ 112/900 finished (dec α=0.01, n=76)
[2025-04-28 15:52:23] pid936313 ➀ 113/900 finished (dec α=0.01, n=72)
[2025-04-28 15:52:32] pid936313 ➀ 114/900 finished (dec α=0.1, n=41)
[2025-04-28 15:52:34] pid936313 ➀ 115/900 finished (dec α=0.1, n=42)
[2025-04-28 15:52:39] pid936313 ➀ 116/900 finished (dec α=0.1, n=43)
[2025-04-28 15:52:55] pid936313 ➀ 117/900 finished (dec α=0.1, n=44)
[2025-04-28 15:53:11] pid936313 ➀ 118/900 finished (dec α=0.1, n=45)
[2025-04-28 15:53:30] pid936313 ➀ 119/900 finished (dec α=0.1, n=46)
[2025-04-28 15:53:32] pid936313 ➀ 120/900 finished (dec α=0.1, n=47)
[2025-04-28 15:53:43] pid936313 ➀ 121/900 finished (dec α=0.1, n=48)
[2025-04-28 15:54:09] pid936313 ➀ 122/900 finished (dec α=0.1, n=49)
[2025-04-28 15:54:34] pid936313 ➀ 123/900 finished (dec α=0.01, n=77)
[2025-04-28 15:54:43] pid936313 ➀ 124/900 finished (dec α=0.1, n=50)
[2025-04-28 15:54:45] pid936313 ➀ 125/900 finished (dec α=0.01, n=79)
[2025-04-28 15:54:59] pid936313 ➀ 126/900 finished (dec α=0.1, n=52)
[2025-04-28 15:55:21] pid936313 ➀ 127/900 finished (dec α=0.1, n=51)
[2025-04-28 15:55:46] pid936313 ➀ 128/900 finished (dec α=0.1, n=53)
[2025-04-28 15:57:08] pid936313 ➀ 129/900 finished (dec α=0.1, n=55)
[2025-04-28 15:57:57] pid936313 ➀ 130/900 finished (dec α=0.1, n=54)
[2025-04-28 15:58:37] pid936313 ➀ 131/900 finished (dec α=0.1, n=57)
[2025-04-28 15:59:40] pid936313 ➀ 132/900 finished (dec α=0.01, n=82)
[2025-04-28 15:59:43] pid936313 ➀ 133/900 finished (dec α=0.01, n=78)
[2025-04-28 15:59:57] pid936313 ➀ 134/900 finished (dec α=0.1, n=56)
[2025-04-28 16:00:08] pid936313 ➀ 135/900 finished (dec α=0.1, n=58)
[2025-04-28 16:00:29] pid936313 ➀ 136/900 finished (dec α=0.1, n=61)
[2025-04-28 16:00:53] pid936313 ➀ 137/900 finished (dec α=0.01, n=84)
[2025-04-28 16:01:07] pid936313 ➀ 138/900 finished (dec α=0.01, n=81)
[2025-04-28 16:01:10] pid936313 ➀ 139/900 finished (dec α=0.1, n=60)
[2025-04-28 16:01:15] pid936313 ➀ 140/900 finished (dec α=0.01, n=85)
[2025-04-28 16:01:40] pid936313 ➀ 141/900 finished (dec α=0.01, n=71)
[2025-04-28 16:02:24] pid936313 ➀ 142/900 finished (dec α=0.1, n=59)
[2025-04-28 16:03:10] pid936313 ➀ 143/900 finished (dec α=0.01, n=75)
[2025-04-28 16:03:50] pid936313 ➀ 144/900 finished (dec α=0.1, n=63)
[2025-04-28 16:04:01] pid936313 ➀ 145/900 finished (dec α=0.01, n=86)
[2025-04-28 16:04:08] pid936313 ➀ 146/900 finished (dec α=0.01, n=74)
[2025-04-28 16:04:08] pid936313 ➀ 147/900 finished (dec α=0.1, n=64)
[2025-04-28 16:04:28] pid936313 ➀ 148/900 finished (dec α=0.1, n=65)
[2025-04-28 16:06:44] pid936313 ➀ 149/900 finished (dec α=0.1, n=68)
[2025-04-28 16:06:55] pid936313 ➀ 150/900 finished (dec α=0.1, n=62)
[2025-04-28 16:07:07] pid936313 ➀ 151/900 finished (dec α=0.1, n=67)
[2025-04-28 16:07:44] pid936313 ➀ 152/900 finished (dec α=0.1, n=69)
[2025-04-28 16:08:05] pid936313 ➀ 153/900 finished (dec α=0.01, n=83)
[2025-04-28 16:11:57] pid936313 ➀ 154/900 finished (dec α=0.01, n=80)
[2025-04-28 16:11:59] pid936313 ➀ 155/900 finished (dec α=0.1, n=66)
[2025-04-28 16:12:57] pid936313 ➀ 156/900 finished (dec α=0.1, n=72)
[2025-04-28 16:17:43] pid936313 ➀ 157/900 finished (dec α=0.1, n=74)
[2025-04-28 16:17:45] pid936313 ➀ 158/900 finished (dec α=0.1, n=70)
[2025-04-28 16:18:49] pid936313 ➀ 159/900 finished (dec α=0.01, n=90)
[2025-04-28 16:19:13] pid936313 ➀ 160/900 finished (dec α=0.1, n=71)
[2025-04-28 16:21:40] pid936313 ➀ 161/900 finished (dec α=0.1, n=77)
[2025-04-28 16:24:32] pid936313 ➀ 162/900 finished (dec α=0.1, n=76)
[2025-04-28 16:25:31] pid936313 ➀ 163/900 finished (dec α=0.1, n=73)
[2025-04-28 16:28:57] pid936313 ➀ 164/900 finished (dec α=0.1, n=79)
[2025-04-28 16:29:59] pid936313 ➀ 165/900 finished (dec α=0.1, n=78)
[2025-04-28 16:31:43] pid936313 ➀ 166/900 finished (dec α=0.1, n=75)
[2025-04-28 16:32:02] pid936313 ➀ 167/900 finished (dec α=0.01, n=94)
[2025-04-28 16:35:44] pid936313 ➀ 168/900 finished (dec α=0.01, n=88)
[2025-04-28 16:35:51] pid936313 ➀ 169/900 finished (dec α=0.01, n=93)
[2025-04-28 16:35:51] pid936313 ➀ 170/900 finished (dec α=0.5, n=1)
[2025-04-28 16:35:51] pid936313 ➀ 171/900 finished (dec α=0.5, n=2)
[2025-04-28 16:35:51] pid936313 ➀ 172/900 finished (dec α=0.5, n=3)
[2025-04-28 16:35:51] pid936313 ➀ 173/900 finished (dec α=0.5, n=4)
[2025-04-28 16:35:51] pid936313 ➀ 174/900 finished (dec α=0.5, n=5)
[2025-04-28 16:35:51] pid936313 ➀ 175/900 finished (dec α=0.5, n=6)
[2025-04-28 16:35:51] pid936313 ➀ 176/900 finished (dec α=0.5, n=7)
[2025-04-28 16:35:51] pid936313 ➀ 177/900 finished (dec α=0.5, n=8)
[2025-04-28 16:35:52] pid936313 ➀ 178/900 finished (dec α=0.5, n=9)
[2025-04-28 16:35:52] pid936313 ➀ 179/900 finished (dec α=0.5, n=10)
[2025-04-28 16:35:52] pid936313 ➀ 180/900 finished (dec α=0.5, n=11)
[2025-04-28 16:35:52] pid936313 ➀ 181/900 finished (dec α=0.5, n=12)
[2025-04-28 16:35:52] pid936313 ➀ 182/900 finished (dec α=0.5, n=13)
[2025-04-28 16:35:53] pid936313 ➀ 183/900 finished (dec α=0.5, n=14)
[2025-04-28 16:35:53] pid936313 ➀ 184/900 finished (dec α=0.5, n=15)
[2025-04-28 16:35:54] pid936313 ➀ 185/900 finished (dec α=0.5, n=16)
[2025-04-28 16:35:55] pid936313 ➀ 186/900 finished (dec α=0.5, n=17)
[2025-04-28 16:35:55] pid936313 ➀ 187/900 finished (dec α=0.5, n=18)
[2025-04-28 16:35:56] pid936313 ➀ 188/900 finished (dec α=0.5, n=19)
[2025-04-28 16:35:57] pid936313 ➀ 189/900 finished (dec α=0.5, n=20)
[2025-04-28 16:35:59] pid936313 ➀ 190/900 finished (dec α=0.5, n=21)
[2025-04-28 16:36:01] pid936313 ➀ 191/900 finished (dec α=0.5, n=22)
[2025-04-28 16:36:05] pid936313 ➀ 192/900 finished (dec α=0.1, n=81)
[2025-04-28 16:36:07] pid936313 ➀ 193/900 finished (dec α=0.5, n=23)
[2025-04-28 16:36:07] pid936313 ➀ 194/900 finished (dec α=0.5, n=24)
[2025-04-28 16:36:11] pid936313 ➀ 195/900 finished (dec α=0.5, n=25)
[2025-04-28 16:36:11] pid936313 ➀ 196/900 finished (dec α=0.5, n=26)
[2025-04-28 16:36:12] pid936313 ➀ 197/900 finished (dec α=0.01, n=87)
[2025-04-28 16:36:16] pid936313 ➀ 198/900 finished (dec α=0.5, n=27)
[2025-04-28 16:36:19] pid936313 ➀ 199/900 finished (dec α=0.5, n=29)
[2025-04-28 16:36:20] pid936313 ➀ 200/900 finished (dec α=0.5, n=28)
[2025-04-28 16:36:24] pid936313 ➀ 201/900 finished (dec α=0.5, n=30)
[2025-04-28 16:36:27] pid936313 ➀ 202/900 finished (dec α=0.5, n=31)
[2025-04-28 16:36:31] pid936313 ➀ 203/900 finished (dec α=0.5, n=32)
[2025-04-28 16:36:34] pid936313 ➀ 204/900 finished (dec α=0.5, n=33)
[2025-04-28 16:36:39] pid936313 ➀ 205/900 finished (dec α=0.5, n=34)
[2025-04-28 16:36:46] pid936313 ➀ 206/900 finished (dec α=0.5, n=35)
[2025-04-28 16:36:49] pid936313 ➀ 207/900 finished (dec α=0.5, n=36)
[2025-04-28 16:37:01] pid936313 ➀ 208/900 finished (dec α=0.5, n=37)
[2025-04-28 16:37:07] pid936313 ➀ 209/900 finished (dec α=0.5, n=38)
[2025-04-28 16:37:24] pid936313 ➀ 210/900 finished (dec α=0.5, n=39)
[2025-04-28 16:37:33] pid936313 ➀ 211/900 finished (dec α=0.5, n=41)
[2025-04-28 16:37:37] pid936313 ➀ 212/900 finished (dec α=0.5, n=40)
[2025-04-28 16:37:56] pid936313 ➀ 213/900 finished (dec α=0.5, n=42)
[2025-04-28 16:38:07] pid936313 ➀ 214/900 finished (dec α=0.5, n=43)
[2025-04-28 16:38:55] pid936313 ➀ 215/900 finished (dec α=0.5, n=44)
[2025-04-28 16:39:05] pid936313 ➀ 216/900 finished (dec α=0.5, n=45)
[2025-04-28 16:39:44] pid936313 ➀ 217/900 finished (dec α=0.5, n=46)
[2025-04-28 16:41:29] pid936313 ➀ 218/900 finished (dec α=0.5, n=48)
[2025-04-28 16:41:45] pid936313 ➀ 219/900 finished (dec α=0.5, n=47)
[2025-04-28 16:42:33] pid936313 ➀ 220/900 finished (dec α=0.01, n=89)
[2025-04-28 16:43:09] pid936313 ➀ 221/900 finished (dec α=0.5, n=49)
[2025-04-28 16:43:43] pid936313 ➀ 222/900 finished (dec α=0.1, n=80)
[2025-04-28 16:45:08] pid936313 ➀ 223/900 finished (dec α=0.5, n=50)
[2025-04-28 16:47:45] pid936313 ➀ 224/900 finished (dec α=0.1, n=84)
[2025-04-28 16:48:25] pid936313 ➀ 225/900 finished (dec α=0.5, n=54)
[2025-04-28 16:49:02] pid936313 ➀ 226/900 finished (dec α=0.5, n=53)
[2025-04-28 16:49:20] pid936313 ➀ 227/900 finished (dec α=0.5, n=55)
[2025-04-28 16:50:14] pid936313 ➀ 228/900 finished (dec α=0.1, n=83)
[2025-04-28 16:50:30] pid936313 ➀ 229/900 finished (dec α=0.5, n=51)
[2025-04-28 16:51:42] pid936313 ➀ 230/900 finished (dec α=0.01, n=92)
[2025-04-28 16:53:16] pid936313 ➀ 231/900 finished (dec α=0.5, n=52)
[2025-04-28 16:53:43] pid936313 ➀ 232/900 finished (dec α=0.5, n=56)
[2025-04-28 16:54:52] pid936313 ➀ 233/900 finished (dec α=0.01, n=95)
[2025-04-28 16:55:16] pid936313 ➀ 234/900 finished (dec α=0.5, n=57)
[2025-04-28 16:56:48] pid936313 ➀ 235/900 finished (dec α=0.5, n=58)
[2025-04-28 16:58:06] pid936313 ➀ 236/900 finished (dec α=0.5, n=59)
[2025-04-28 16:59:02] pid936313 ➀ 237/900 finished (dec α=0.1, n=85)
[2025-04-28 16:59:24] pid936313 ➀ 238/900 finished (dec α=0.1, n=82)
[2025-04-28 17:00:03] pid936313 ➀ 239/900 finished (dec α=0.01, n=91)
[2025-04-28 17:00:59] pid936313 ➀ 240/900 finished (dec α=0.5, n=66)
[2025-04-28 17:03:37] pid936313 ➀ 241/900 finished (dec α=0.5, n=67)
[2025-04-28 17:04:20] pid936313 ➀ 242/900 finished (dec α=0.5, n=64)
[2025-04-28 17:04:35] pid936313 ➀ 243/900 finished (dec α=0.5, n=65)
[2025-04-28 17:05:10] pid936313 ➀ 244/900 finished (dec α=0.5, n=68)
[2025-04-28 17:07:18] pid936313 ➀ 245/900 finished (dec α=0.1, n=87)
[2025-04-28 17:07:37] pid936313 ➀ 246/900 finished (dec α=0.5, n=61)
[2025-04-28 17:08:44] pid936313 ➀ 247/900 finished (dec α=0.5, n=60)
[2025-04-28 17:08:54] pid936313 ➀ 248/900 finished (dec α=0.01, n=99)
[2025-04-28 17:09:31] pid936313 ➀ 249/900 finished (dec α=0.5, n=62)
[2025-04-28 17:09:56] pid936313 ➀ 250/900 finished (dec α=0.5, n=63)
[2025-04-28 17:10:07] pid936313 ➀ 251/900 finished (dec α=0.1, n=86)
[2025-04-28 17:10:30] pid936313 ➀ 252/900 finished (dec α=0.5, n=69)
[2025-04-28 17:12:14] pid936313 ➀ 253/900 finished (dec α=0.5, n=72)
[2025-04-28 17:13:45] pid936313 ➀ 254/900 finished (dec α=0.5, n=70)
[2025-04-28 17:15:37] pid936313 ➀ 255/900 finished (dec α=0.5, n=71)
[2025-04-28 17:16:02] pid936313 ➀ 256/900 finished (dec α=0.1, n=89)
[2025-04-28 17:16:10] pid936313 ➀ 257/900 finished (dec α=0.5, n=73)
[2025-04-28 17:17:34] pid936313 ➀ 258/900 finished (dec α=0.5, n=74)
[2025-04-28 17:19:18] pid936313 ➀ 259/900 finished (dec α=0.5, n=76)
[2025-04-28 17:25:00] pid936313 ➀ 260/900 finished (dec α=0.01, n=97)
[2025-04-28 17:25:45] pid936313 ➀ 261/900 finished (dec α=0.01, n=98)
[2025-04-28 17:25:59] pid936313 ➀ 262/900 finished (dec α=0.5, n=75)
[2025-04-28 17:32:35] pid936313 ➀ 263/900 finished (dec α=0.5, n=80)
[2025-04-28 17:34:29] pid936313 ➀ 264/900 finished (dec α=0.1, n=91)
[2025-04-28 17:35:45] pid936313 ➀ 265/900 finished (dec α=0.01, n=96)
[2025-04-28 17:47:32] pid936313 ➀ 266/900 finished (dec α=0.5, n=77)
[2025-04-28 17:49:24] pid936313 ➀ 267/900 finished (dec α=0.1, n=94)
[2025-04-28 17:51:24] pid936313 ➀ 268/900 finished (dec α=0.1, n=88)
[2025-04-28 17:51:35] pid936313 ➀ 269/900 finished (dec α=0.5, n=78)
[2025-04-28 17:51:35] pid936313 ➀ 270/900 finished (dec α=1.0, n=1)
[2025-04-28 17:51:35] pid936313 ➀ 271/900 finished (dec α=1.0, n=2)
[2025-04-28 17:51:35] pid936313 ➀ 272/900 finished (dec α=1.0, n=3)
[2025-04-28 17:51:35] pid936313 ➀ 273/900 finished (dec α=1.0, n=4)
[2025-04-28 17:51:35] pid936313 ➀ 274/900 finished (dec α=1.0, n=5)
[2025-04-28 17:51:35] pid936313 ➀ 275/900 finished (dec α=1.0, n=6)
[2025-04-28 17:51:35] pid936313 ➀ 276/900 finished (dec α=1.0, n=7)
[2025-04-28 17:51:35] pid936313 ➀ 277/900 finished (dec α=1.0, n=8)
[2025-04-28 17:51:35] pid936313 ➀ 278/900 finished (dec α=1.0, n=9)
[2025-04-28 17:51:35] pid936313 ➀ 279/900 finished (dec α=1.0, n=10)
[2025-04-28 17:51:36] pid936313 ➀ 280/900 finished (dec α=1.0, n=11)
[2025-04-28 17:51:36] pid936313 ➀ 281/900 finished (dec α=1.0, n=12)
[2025-04-28 17:51:36] pid936313 ➀ 282/900 finished (dec α=1.0, n=13)
[2025-04-28 17:51:37] pid936313 ➀ 283/900 finished (dec α=1.0, n=14)
[2025-04-28 17:51:37] pid936313 ➀ 284/900 finished (dec α=1.0, n=15)
[2025-04-28 17:51:38] pid936313 ➀ 285/900 finished (dec α=1.0, n=16)
[2025-04-28 17:51:39] pid936313 ➀ 286/900 finished (dec α=1.0, n=17)
[2025-04-28 17:51:40] pid936313 ➀ 287/900 finished (dec α=1.0, n=18)
[2025-04-28 17:51:42] pid936313 ➀ 288/900 finished (dec α=1.0, n=19)
[2025-04-28 17:51:45] pid936313 ➀ 289/900 finished (dec α=1.0, n=20)
[2025-04-28 17:51:48] pid936313 ➀ 290/900 finished (dec α=1.0, n=21)
[2025-04-28 17:51:52] pid936313 ➀ 291/900 finished (dec α=1.0, n=22)
[2025-04-28 17:52:00] pid936313 ➀ 292/900 finished (dec α=1.0, n=23)
[2025-04-28 17:52:07] pid936313 ➀ 293/900 finished (dec α=1.0, n=24)
[2025-04-28 17:52:20] pid936313 ➀ 294/900 finished (dec α=1.0, n=25)
[2025-04-28 17:52:29] pid936313 ➀ 295/900 finished (dec α=1.0, n=26)
[2025-04-28 17:52:40] pid936313 ➀ 296/900 finished (dec α=1.0, n=27)
[2025-04-28 17:52:55] pid936313 ➀ 297/900 finished (dec α=1.0, n=28)
[2025-04-28 17:53:22] pid936313 ➀ 298/900 finished (dec α=1.0, n=29)
[2025-04-28 17:53:41] pid936313 ➀ 299/900 finished (dec α=1.0, n=30)
[2025-04-28 17:54:02] pid936313 ➀ 300/900 finished (dec α=1.0, n=31)
[2025-04-28 17:54:21] pid936313 ➀ 301/900 finished (dec α=1.0, n=32)
[2025-04-28 17:54:44] pid936313 ➀ 302/900 finished (dec α=1.0, n=33)
[2025-04-28 17:55:09] pid936313 ➀ 303/900 finished (dec α=0.5, n=84)
[2025-04-28 17:55:09] pid936313 ➀ 304/900 finished (dec α=1.0, n=34)
[2025-04-28 17:55:31] pid936313 ➀ 305/900 finished (dec α=1.0, n=35)
[2025-04-28 17:55:38] pid936313 ➀ 306/900 finished (dec α=1.0, n=36)
[2025-04-28 17:56:01] pid936313 ➀ 307/900 finished (dec α=1.0, n=37)
[2025-04-28 17:56:10] pid936313 ➀ 308/900 finished (dec α=1.0, n=38)
[2025-04-28 17:56:57] pid936313 ➀ 309/900 finished (dec α=1.0, n=40)
[2025-04-28 17:56:59] pid936313 ➀ 310/900 finished (dec α=1.0, n=39)
[2025-04-28 17:58:34] pid936313 ➀ 311/900 finished (dec α=1.0, n=41)
[2025-04-28 17:58:35] pid936313 ➀ 312/900 finished (dec α=1.0, n=42)
[2025-04-28 18:00:30] pid936313 ➀ 313/900 finished (dec α=0.1, n=93)
[2025-04-28 18:01:09] pid936313 ➀ 314/900 finished (dec α=1.0, n=43)
[2025-04-28 18:01:31] pid936313 ➀ 315/900 finished (dec α=0.5, n=81)
[2025-04-28 18:01:40] pid936313 ➀ 316/900 finished (dec α=1.0, n=44)
[2025-04-28 18:02:02] pid936313 ➀ 317/900 finished (dec α=0.5, n=85)
